run_id,targets,prior_key,channel,qc_status_code,qc_summary_short,qc_primary_review_check,qc_flagged_channels,roi_baseline,roi_new,delta_abs,delta_pct,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,analysis_stage,run_mode,prior_mode_used,kpi_type,kpi_type_effective,outcome_col_used,revenue_per_kpi,target_channels,sweep_type,two_layer_enabled,prior_design_mode,prior_grid_type,prior_design_label,roi_mu,roi_sigma,roi_dist,qc_scope,qc_target_channels,gate_mode,gate_matched_count,gate_missing_count,gate_warning,data_tag,input_data_csv,roi_prior_mu,roi_prior_sigma,roi_prior_dist,roi_baseline_sd,roi_baseline_p05,roi_baseline_p50,roi_baseline_p95,roi_new_sd,roi_new_p05,roi_new_p50,roi_new_p95,ci_overlap_baseline_new,prior_roi_mu_channel,prior_roi_sigma_channel,prior_roi_dist_channel,prior_posterior_kl_gaussian,prior_posterior_wasserstein,channel_total_spend,incremental_outcome_baseline,incremental_outcome_new,delta_outcome,delta_outcome_abs,dollars_per_subscription,incremental_value_baseline,incremental_value_new,delta_value,delta_value_abs
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",amazon,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.9912684287379184,1.0062087816993397,0.014940352961421266,0.015071954808894006,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.922458142886439,0.1785110533237457,0.7106029689311981,2.6535706162452697,0.5216049430351564,0.3992170661687851,0.8990781307220459,1.9403982758522025,0.6226844932427524,1.0,0.5,LogNormal,0.001918142314619,0.0334179152310326,15740.258094,15602.820908768683,15837.985920396912,235.16501162822897,235.16501162822897,60.0,936169.254526121,950279.1552238147,14109.900697693694,14109.900697693694
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",beehiiv,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",1.01192814538721,1.0240804830472916,0.012152337660081614,0.012009091471046673,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.8873049589699122,0.1974945820868015,0.7582678496837616,2.7506870746612546,0.9118158102523584,0.1764077089726924,0.755632072687149,2.882866024971008,0.9433703366063747,1.0,1.0,LogNormal,0.0083112424925333,0.0492802461546205,328172.2732613,332086.759848812,336074.82012415986,3988.060275347845,3988.060275347845,60.0,19925205.590928722,20164489.207449593,239283.61652087048,239283.61652087048
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",google,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.4624041815940291,0.4643290972181906,0.0019249156241615273,0.004162842164458391,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.2682487350271249,0.1334984213113784,0.4066244065761566,0.9927754640579224,0.2663402534667456,0.136355797201395,0.4075244665145874,0.9823748886585236,0.9845708070507291,1.0,1.0,LogNormal,1.0019208625944085,0.5231607943545412,10298543.94665,4762089.785260836,4781913.613409856,19823.828149020672,19823.828149020672,60.0,285725387.1156501,286914816.80459136,1189429.6889412403,1189429.6889412403
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",liveintent,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.3950009025796316,0.4054224771137039,0.010421574534072275,0.026383672710649897,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.4746379453285227,0.054326969012618,0.2489709854125976,1.176321494579315,0.4790048530201286,0.0497333792969584,0.2554405182600021,1.2901993870735158,0.9044943743180744,0.4,0.5,LogNormal,0.0018474744463372,0.024620498686541,797987.173079,315205.6536131737,323521.9364146501,8316.282801476424,8316.282801476424,60.0,18912339.216790423,19411316.18487901,498976.9680885859,498976.9680885859
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",meta,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.6936717932329823,0.6881647021106134,0.005507091122368912,0.007939044337815893,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.4771954036681732,0.155564796924591,0.5800046622753143,1.6305846393108363,0.4430135986678357,0.1713519588112831,0.5921258628368378,1.5355044662952415,0.9248367162824543,1.0,1.0,LogNormal,0.4609059634482084,0.3236688204587687,840158.1265220001,582793.9942237786,578167.1668638232,-4626.827359955409,4626.827359955409,60.0,34967639.653426714,34690030.01182939,-277609.6415973231,277609.6415973231
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",moloco,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.4577720820593337,0.4684735563552628,0.010701474295929103,0.023377297819883402,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.53257931638836,0.0514508178457617,0.2867074459791183,1.5603575706481922,0.6132268369317622,0.0544460812583565,0.277255967259407,1.5571478188037862,0.995887741077786,0.4,0.5,LogNormal,0.057344749907535,0.057810924079744,842234.6095886,385551.49081380345,394564.6428394577,9013.152025654272,9013.152025654272,60.0,23133089.448828205,23673878.570367463,540789.1215392575,540789.1215392575
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",snapchat,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.7707467671638976,0.8001713428956767,0.029424575731779146,0.03817670989403199,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.511411492958958,0.1824559040367603,0.657470166683197,1.767889857292175,0.5615383677958528,0.1852383852005004,0.6486532688140869,1.92011781334877,0.9107936725840368,1.0,1.0,LogNormal,0.2547035915995714,0.1967177849674073,4342436.908989999,3346919.2092172303,3474693.5729062795,127774.36368904915,127774.36368904915,60.0,200815152.55303383,208481614.37437677,7666461.821342945,7666461.821342945
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",tiktok,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,"amazon,liveintent",0.7310378235795846,0.7289056072973956,0.002132216282188959,0.0029166976227692487,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,1.0,0.5,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,1.0,0.5,LogNormal,0.5418238885476666,0.159783211350441,0.5841059982776642,1.816112703084945,0.5284638236843217,0.1596807271242141,0.5970702469348907,1.708864951133728,0.93519188367806,1.0,1.0,LogNormal,0.3141640182920761,0.306124172186131,1752685.0091300001,1281279.0344949595,1277541.930980944,-3737.1035140154418,3737.1035140154418,60.0,76876742.06969757,76652515.85885665,-224226.21084092557,224226.21084092557
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=0.500000|sigma=1.000000|dist=LogNormal|0.500000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.0}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",amazon,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.9912684287379184,0.4904728657804662,0.5007955629574522,0.5052068122406203,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,0.5,1.0,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,0.5,1.0,LogNormal,0.922458142886439,0.1785110533237457,0.7106029689311981,2.6535706162452697,0.8040192174080222,0.0309241176582872,0.2251308113336563,1.7324463844299305,0.5925065890288329,0.5,1.0,LogNormal,0.0414009419639638,0.0430438330305155,15740.258094,15602.820908768683,7720.16949548836,-7882.651413280323,7882.651413280323,60.0,936169.254526121,463210.1697293016,-472959.08479681937,472959.08479681937
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=0.500000|sigma=1.000000|dist=LogNormal|0.500000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 60.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.0}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""run_mode"": ""roi_full"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.5, ""ec_m"": 0.65, ""max_lag"": 5, ""slope_m"": 1.3}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",beehiiv,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,1.01192814538721,1.0856434185337276,0.0737152731465176,0.07284635127755124,0.5,0.65,1.3,5,geometric,prior_sweep,roi_full,roi,non_revenue,revenue,__revenue_equiv__,60.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,0.5,1.0,LogNormal,target_channels,amazon,configured,,,,upload_1bc112d58beb_monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/backend/storage/uploads/upload_1bc112d58beb_monthly_mocha.csv,0.5,1.0,LogNormal,0.8873049589699122,0.1974945820868015,0.7582678496837616,2.7506870746612546,1.2271874448458648,0.1854150369763374,0.7526090741157532,3.0141745924949643,0.9025837800860204,1.0,1.0,LogNormal,0.0519369891160697,0.0916775733165048,328172.2732613,332086.759848812,356278.06861138233,24191.30876257032,24191.30876257032,60.0,19925205.590928722,21376684.11668294,1451478.525754217,1451478.525754217
